451110.0	408800.0	Brodsworth B04	yn	n	-1.2296463578287875	53.57333959246728
452300.0	403700.0	Brodsworth B20	yn	n	-1.2125286109445386	53.52738699611658
452500.0	407500.0	Brodsworth Colliery	yn	n	-1.2088756448214601	53.56151932078679
454800.0	406300.0	Brodsworth P03	yn	n	-1.1743660696565477	53.5505001449054
452100.0	406300.0	Brodsworth P11	yn	n	-1.2151133900486206	53.55077417013303
456300.0	406900.0	Brodsworth T36	yn	n	-1.1516214295466154	53.55573433177676
489320.0	427710.0	Broomfleet 1	y	n	-0.647338325256584	53.73815562453595
494630.0	410760.0	Broughton B1	y	n	-0.5720175014858706	53.58491900295937
487840.0	418830.0	Burton Stather	y	n	-0.6722822728923638	53.658613995533315
484210.0	405630.0	Butterwick No. 1	y	n	-0.7307541060455941	53.540594480145906
312760.0	686390.0	Calais 3	y	n	-3.402646006336871	56.06236315188412
334570.0	699010.0	Cameron	y	n	-3.055563303745915	56.1792094386202
331220.0	661030.0	Carrington 1	y	n	-3.099777204260911	55.83756563406942
456390.0	435490.0	Cawood Common	y	n	-1.1450782758355382	53.81266565299415
530240.0	407090.0	Cleethorpes No. 1	y	y	-0.035929975971644004	53.54433034711388
368600.0	446300.0	Clitheroe MHD2	y	y	-2.4794921661014184	53.911905914579094
375550.0	440900.0	Clitheroe No. 2	y	y	-2.373261737193319	53.863748944361305
337740.0	667730.0	Cousland No. 5	y	n	-2.997234742257473	55.89864174779443
338350.0	668010.0	Cousland No. 6	y	n	-2.98754528525923	55.90123579310701
330720.0	569480.0	Cranberry	y	n	-3.0849639431523	55.01502985717974
491220.0	412870.0	Crosby Warren 1	y	n	-0.6228956891488191	53.604482378013046
477340.0	411930.0	Crowle No. 1	y	n	-0.8328403998550379	53.59826408630212
368530.0	525030.0	Dufton	y	n	-2.4888674683698255	54.6194368400626
332640.0	672970.0	Eastfield Bore 1	y	n	-3.080086191049924	55.94502582642145
393870.0	538210.0	Eastgate	y	n	-2.096737585198052	54.73882909608888
328300.0	675950.0	Edinburgh (Leith Docks)	y	y	-3.150350950196875	55.97116536652326
476960.0	502790.0	Egton Moor No. 1	y	n	-0.8156379674066032	54.414759027027735
485440.0	504240.0	Eskdale No. 11	y	n	-0.6845878643908233	54.42643556494197
485700.0	508200.0	Eskdale No. 12	yn	n	-0.6794378999535198	54.46197087320174
336390.0	575938.0	Evertown	y	n	-2.9977513949910697	55.07381129325216
434690.0	459960.0	Farnham	yn	n	-1.4718550531063135	54.034479076580034
395790.0	583640.0	Ferneyrigg	yn	n	-2.0676017379497007	55.14709095394403
505820.0	475700.0	Fordon No. 1	y	n	-0.3806771369872422	54.16622070938198
508690.0	473600.0	Fordon No. 2	y	n	-0.3374940677858811	54.146756653622454
332140.0	690500.0	Frances	y	n	-3.0925272056935964	56.10242655555904
451000.0	410530.0	Frickley B68	yn	n	-1.231025507381346	53.58889803341818
449730.0	426330.0	Fryston	yn	n	-1.247686927631496	53.73102031553376
336514.0	574275.0	Glanzierfoot	yn	n	-2.995438822427594	55.05888574692715
519000.0	443280.0	Great Hatfield	y	n	-0.1915789191747457	53.8721079557983
432170.0	444040.0	Harewood	y	y	-1.5120013851445389	53.89156328316486
442210.0	498080.0	Harlsey No. 1	y	n	-1.3517138216207858	54.37649290672118
439660.0	565620.0	Harton Dome No. 1	yn	n	-1.381820633198928	54.98361544212088
465300.0	411200.0	Hatfield Colliery	yn	n	-1.0148904108586625	53.593338455969985
470350.0	406680.0	Hatfield Moors 1	y	n	-0.9396221622968587	53.55206662759323
471740.0	406750.0	Hatfield Moors 2	y	n	-0.9186296044401022	53.55250796112835
470380.0	406670.0	Hatfield Moors 3	y	n	-0.9391716754602969	53.55197274650538
469310.0	406960.0	Hatfield No. 1	y	n	-0.9552550383552918	53.55472100048515
467240.0	406750.0	Hatfield No. 2	y	n	-0.9865410691938041	53.5531024284841
436000.0	546900.0	Hetton Colliery	y	n	-1.4413399847564785	54.81567816378279
383850.0	408980.0	Heywood 1	y	n	-2.2453764420952287	53.57718098043167
498940.0	403920.0	Hibaldstow 1	y	n	-0.5090963437191268	53.522665382979824
388670.0	460310.0	High Ings Barn	yn	n	-2.1744963879319625	54.03865452400536
386080.0	428780.0	Holme Chapel 1	y	n	-2.212595142658296	53.755207805136116
518460.0	450620.0	Hornsea No. 1	y	n	-0.19695005296916634	53.938169173946214
513010.0	475880.0	Hunmanby	y	n	-0.2705352886290023	54.16630823120885
450950.0	425650.0	Kellingley	yn	n	-1.2293078080170534	53.72479164449944
313380.0	695450.0	Kelty Bridge	y	n	-3.3956351946929018	56.14384971559039
427200.0	570500.0	Killingworth	y	n	-1.5760514177315679	55.02829925647931
477110.0	478930.0	Kirby Misperton 1	y	n	-0.8194735807028493	54.20035041834581
451140.0	416100.0	Kirk Smeaton 1	y	n	-1.2279987551968836	53.638944804342756
343240.0	432470.0	Kirkham	yn	yn	-2.862948012840137	53.78545648687079
458790.0	521270.0	Kirkleatham No. 1	y	y	-1.091902706293967	54.58323502374504
		Kirkleatham No. 2	y	n	inf	inf
		Kirkleatham No. 3	y	n	inf	inf
339500.0	577150.0	Knottyholm	y	n	-2.9493104074109744	55.085089956596335
332940.0	666660.0	Lady Victoria Co	y	n	-3.0737155465145776	55.888383896814815
449340.0	465190.0	Langtoft No. 1	y	n	-1.2473513337159663	54.0802906919025
301800.0	669100.0	Livingston	yn	yn	-3.572273560100203	55.904951205395776
332190.0	696590.0	Lochead	y	n	-3.0932751490746555	56.15713818140451
490260.0	490140.0	Lockton 2A	y	n	-0.6145868392737129	54.298924383012384
490900.0	492900.0	Lockton 3	y	n	-0.6039172640900898	54.32360824491254
486900.0	488900.0	Lockton 4	y	n	-0.6665601637834543	54.28836482477318
489301.0	491370.0	Lockton 5	y	n	-0.6289507013849985	54.31014352967465
490960.0	487620.0	Lockton 6	y	n	-0.6045994028016444	54.276159960735924
491730.0	490170.0	Lockton 7	y	n	-0.591997505340631	54.298932653823684
493610.0	489580.0	Lockton East No. 1	y	n	-0.5633040915854467	54.29329156036311
490990.0	489480.0	Lockton No. 8	y	n	-0.6035740003815553	54.292865398211596
414442.0	592553.0	Longhorsley No. 1	y	y	-1.7745118181379442	55.226992789519926
330500.0	697950.0	Mackies Mill	y	n	-3.1208325127554053	56.16911043489148
476330.0	477510.0	Malton 3	y	n	-0.8317874127300077	54.1877075192436
485950.0	434680.0	Market Weighton	y	y	-0.696476185047686	53.80135131592989
464720.0	404920.0	Markham Main B20	yn	n	-1.024950311785564	53.53697219478473
463530.0	402380.0	Markham Main B40	yn	n	-1.0434154498933752	53.51428981847002
404940.0	411810.0	Marsden	y	y	-1.9268204889833647	53.60284609511217
397970.0	656860.0	Marshall Meadows	yn	yn	-2.033963500919433	55.80501186702285
336300.0	664700.0	Midlothian No. 1	yn	n	-3.0195447381743286	55.8712331918923
466820.0	444120.0	Millfield	yn	n	-0.9848275188162827	53.888986930783155
331750.0	699340.0	Milton Balgonie	y	n	-3.1010640920741195	56.181777196085704
332420.0	670530.0	Monktonhall	y	n	-3.082996086095734	55.92307622865808
439300.0	558000.0	Monkwearmouth Colliery	y	n	-1.3884855090255588	54.915172491840224
459710.0	443950.0	Naburn Grange	y	n	-1.0930232842943453	53.88832356726373
364820.0	528820.0	Newbiggin	y	y	-2.546775567607521	54.65324909858622
424010.0	564330.0	Newcastle Science Central	y	n	-1.6264660442797125	54.973018482757126
477390.0	513600.0	Newton Mulgrave No. 1	y	n	-0.8061914474267983	54.51182155031964
493810.0	452770.0	North Dalton 1	y	n	-0.5716475341218684	53.96253372716721
469120.0	435240.0	North Duffield	yn	yn	-0.9518336308495321	53.80888762808248
428903.0	585951.0	North Seaton Mine	y	n	-1.5478485137931597	55.167039781301874
450820.0	432350.0	Peckfield	yn	n	-1.2301783711074594	53.7850181794709
432500.0	567900.0	Percy Main Colliery	y	n	-1.4934389325564323	55.0046193413037
481660.0	449930.0	Pocklington No. 1	y	n	-0.7575431984923745	53.93907140421381
307330.0	669790.0	Pumpherston	y	n	-3.484093906449465	55.91224590977687
467590.0	502430.0	Ralph Cross No. 1	y	n	-0.9600746274073437	54.412852256718345
390260.0	484740.0	Raydale	y	yn	-2.1510165228145217	54.258247785433504
387610.0	431950.0	Red Knoll	y	n	-2.189519893305771	53.78373837652303
501060.0	435780.0	Risby No. 1	y	n	-0.4667786093648299	53.80852149407556
494780.0	504030.0	Robin Hood's Bay No. 1	y	n	-0.5407425644129619	54.42289692909596
393760.0	542780.0	Rookhope	y	yn	-2.098545769753817	54.77989603956816
323040.0	468660.0	Roosecote	yn	n	-3.1786059526809685	54.10804910423201
357800.0	405900.0	Rosebridge Colliery	yn	n	-2.638364455508054	53.54804281720611
472670.0	494960.0	Rosedale No. 1	y	n	-0.8836370254344524	54.345033272979904
463840.0	401940.0	Rossington B06	yn	n	-1.0388305520773968	53.510298006310144
341031.0	575743.0	Rowanburnfoot	y	n	-2.9250383251521552	55.07263294409202
416634.0	558141.0	Rowlands Gill	y	y	-1.7420448360289507	54.91770289277615
509340.0	466320.0	Rudston 1	y	n	-0.33017698014317476	54.08121833778401
387810.0	432160.0	Saville Farm	yn	n	-2.1864930279570065	53.78563061254918
331500.0	689230.0	Seafield	y	n	-3.10248768382919	56.09092706387032
453800.0	523800.0	Seal Sands	yn	n	-1.1686376981941757	54.606522856394754
477020.0	438400.0	Seaton Ross No. 1	y	n	-0.8311012818614608	53.836175480801884
461950.0	433320.0	Selby No. 3	yn	n	-1.061084925631321	53.79253382166427
347936.0	627852.0	Selkirk	y	y	-2.8265970227455917	55.541589032080225
355900.0	508700.0	Shap	yn	yn	-2.68198890782299	54.47174502323657
454450.0	458600.0	Shipton - is this different to Shipton No. 2?	yn	yn	-1.1704352631463601	54.02055605719329
454450.0	458600.0	Shipton No. 2	y	y	-1.1704352631463601	54.02055605719329
312300.0	554840.0	Silloth No. 1	y	n	-3.3684623039097064	54.88060034288997
312410.0	554380.0	Silloth No. 2	y	y	-3.3666084649707773	54.87648713900749
331400.0	531400.0	Skiddaw	yn	yn	-3.065279334309886	54.672984566858574
466400.0	443700.0	Skipwith	yn	yn	-0.9913075233823685	53.885266408478806
465400.0	440700.0	Skipwith Bridge	yn	yn	-1.0071567722083798	53.85843370161702
482800.0	508300.0	Sleights A14	yn	n	-0.724135459774814	54.46334952119157
487910.0	435220.0	South Cliffe 1	y	n	-0.6665717985171404	53.80587649343866
438120.0	545250.0	South Hetton	y	n	-1.40856965666592	54.800695212061804
446100.0	409200.0	South Kirby 1	y	n	-1.305238843782821	53.57739680432371
479270.0	432450.0	Spaldington 1	y	n	-0.7984475880713567	53.78237144783815
345700.0	669020.0	Spilmersford	y	n	-2.8702163166304944	55.91119646972025
332970.0	572270.0	Staffler	y	n	-3.050439831736932	55.040405413737986
476950.0	518513.0	Staithes No. 1	yn	n	-0.811703920502103	54.5560310916221
336330.0	664760.0	Stewart	y	n	-3.019079529910942	55.87177617148098
326590.0	666380.0	Straiton 1-1Z	y	n	-3.1751346130920757	55.884941805124846
385970.0	450520.0	Swinden 1	y	n	-2.2152680493703105	53.950599505534164
533250.0	400900.0	Tetney Lock	y	n	0.006836234998670012	53.487972473048174
470620.0	415900.0	Thorne Colliery	yn	n	-0.9334642910181791	53.634887198140284
328890.0	697220.0	Thornton Bridge	y	n	-3.146558784373315	56.16231529610725
329690.0	697610.0	Thornton Farm	y	n	-3.1337839031820884	56.1659373527458
333140.0	444090.0	Thornton-Cleveleys	y	y	-3.0187441933166554	53.88867652617617
414560.0	567620.0	Throckley No. 1	yn	n	-1.7739243394437405	55.00294623616669
463125.0	518028.0	Tocketts No. 1	y	y	-1.0255358818556835	54.553582405844345
461800.0	459100.0	Towthorpe	yn	n	-1.0581694056601647	54.02422313698873
460510.0	412590.0	Trumfleet No. 1	y	n	-1.086979500845997	53.6064038161941
460350.0	412470.0	Trumfleet No. 2	y	n	-1.0894204463912738	53.60534376954655
460560.0	411410.0	Trumfleet No. 5	y	n	-1.0864528857384868	53.59579335422442
481420.0	511710.0	Ugthorpe 	yn	n	-0.7444818666547375	54.494210392635615
453940.0	401240.0	Warmsworth 1	y	n	-1.1882143332700905	53.50511252536525
338900.0	435900.0	Weeton Camp	y	y	-2.929489668112291	53.81578824024151
429810.0	446380.0	Weeton No. 1	y	n	-1.5476823292908017	53.91273414896194
333420.0	698330.0	Wellsgreen	y	n	-3.0739135338853387	56.17294161990353
467600.0	446200.0	Wheldrake	y	n	-0.9725038229009166	53.907577699844914
465410.0	472460.0	Whenby	y	n	-1.0001953002551658	54.143833469291664
434980.0	574850.0	Whitley Bay	y	n	-1.4538201271346882	55.06690179120377
472790.0	465750.0	Whitwell	y	n	-0.8888552793409211	54.082548860687
527410.0	424330.0	Winestead No. 1	y	n	-0.07156775149484979	53.699890778953
339119.0	574951.0	Woodhouselees	y	n	-2.9548075828804152	55.06528597009827
409140.0	527630.0	Woodland	y	yn	-1.8599000840344895	54.64370986630169
363160.0	465680.0	Wray	y	y	-2.564656584770226	54.08571669217357
492380.0	487340.0	Wykeham No. 1	y	n	-0.5828856120078156	54.27339032262827
492260.0	508780.0	Yorkshire Potash No. 1	y	n	-0.57809064396606	54.46603439192548
496630.0	501300.0	Yorkshire Potash No. 12	y	n	-0.5131286094465598	54.398022925664826
493990.0	506370.0	Yorkshire Potash No. 2	y	n	-0.5521727093042809	54.44406613528385
491810.0	506690.0	Yorkshire Potash No. 3	y	n	-0.5856781768183447	54.4473390238494
492450.0	508010.0	Yorkshire Potash No. 4	y	n	-0.575400404669296	54.45908214762717
489570.0	506850.0	Yorkshire Potash No. 5	y	n	-0.6201625590016925	54.44917558925409
489600.0	508940.0	Yorkshire Potash No. 6	y	n	-0.6190684274877546	54.46794753274929
494370.0	507370.0	Yorkshire Potash No. 7	y	n	-0.5459970207046378	54.45297978179763
491510.0	507920.0	Yorkshire Potash No. 8	y	n	-0.5899235336606111	54.458443566308624
